ID,Name
58905518000,Dang Y.
58600181400,Xia M.
55668062400,Mi D.
58837346900,Zhou W.
55628005800,Xu Z.
58906156200,Cheng Y.
57225122244,Zhang J.
57210195191,Zhou T.
57796798300,Wang Y.
57800755300,Xu Z.
58905638200,Yuan X.
35098511100,Fang L.
57194063523,Xu H.
57886339200,Jiang W.
57887038000,Li X.
58818036900,Jiang J.
57189388586,Afridi S.K.
58817941500,Deng L.
57007416400,Li R.
58817941700,Luo E.
58818132000,Zhang Z.
57192987703,Huang Y.-W.A.
57211982410,Cui Y.
34668391300,So K.-F.
57885873600,Chen H.
57203463286,Qiu W.
57191159266,Tang C.
57903509800,Liu A.
58511529000,Zhang X.
58618421700,Liu Z.
57208500426,Li Y.
57984354200,Peng X.
58886736700,Li X.
57219933345,Qin Y.
58867793700,Hu C.
58891091500,Qiu Y.
58891764800,Jiang H.
57215438221,Wang Y.
58891091600,Li Y.
58824648900,Tang J.
58868259000,Liu J.
57199442939,Guo H.
57203184348,Deng T.
58891317600,Peng S.
56688023500,Tian H.
7102170540,Ren T.-L.
56517041100,Wang Y.
58890523000,Liu T.
58890584100,Zhang Y.-Y.
58890503200,Li B.
58890603700,Tan L.
7501676394,Li C.
8389428000,Shen X.-C.
58890545100,Li J.
58480898500,Khan J.
57421866300,Suau Sans M.
57760054700,Okot F.
58837375900,Rom Ayuiel A.
58481894200,Magoola J.
57188744825,Rassi C.
58481098000,Huang S.
56094549500,Mubiru D.
57190282675,Bonnington C.
57194226441,Baker K.
58481292300,Ahmed J.
58481694500,Nnaji C.
57224686986,Richardson S.
57889666400,Hou M.
56510723800,Zheng L.
56701350400,Zhao D.
57224910061,Tan X.
57834122300,Feng W.
58120523900,Fu J.
58888137600,Wei T.
57847915800,Cao M.
57208764210,Zhang J.
56333627400,Chen C.
58765058600,Zhang H.
58764630500,Wu H.
58764344300,Li Z.
58489344200,Gong W.
58555291300,Yan Y.
57579154500,Zhao N.
58481891800,Gu M.
57579775600,Li J.
57578944200,Zhang H.
57579775700,Yang J.
58899993300,Tang S.
57221543850,Cui X.
58054762500,Wang R.
58899993400,Li S.
58116729500,Li S.
58899867300,Huang X.
57198359439,Chen S.
57217523440,Ma H.
55642342300,Fang H.
58857332500,Xie X.
57205722995,Liu Y.
36016301200,Chai Y.
58138235300,Liao H.
58779442900,Shen H.
56915035200,Li Z.
58848001900,Wang C.
56029730000,Li G.
36643197800,Bie Y.
55600419500,Xu C.
57196026613,Wu J.
57200135242,Clementi M.
57271388500,Huang C.
58849818300,Ye F.
57197836152,Fu H.
58849116200,Lu L.
58848178300,Zhang S.
56151229800,Li Q.
35614113800,Brès C.-S.
57234834400,Jo H.
47560967500,Bang Y.
58854011800,Tsai C.-Y.
57207580310,Jiesisibieke Z.L.
58855133400,Tao P.
57222995052,Wang Y.-C.
57470801300,Jiesisibieke D.
57204030425,Chien C.-W.
7101951792,Tung T.-H.
58890878500,Nie X.
58892239200,Wang Y.
55683715500,Zhang C.
58892004900,Zhao Y.
6602636301,Kirkwood N.
58088061700,Zheng Z.
58837873200,Zhong X.
57221143957,Zhang Q.
57197785386,Zhang M.
57207338227,Dai L.
58806237300,Xiao X.
58109233700,Xu J.
58838885400,Jiao M.
58734515600,Wang B.
58838124800,Li H.
57737327100,Jia Y.
58069800700,Mao R.
36464485600,Zhou G.
57376071700,Wang P.
57210795747,Zhang X.
57016101800,Shi R.
57216537945,Zhao J.
7003557732,Waterhouse G.I.N.
7404638641,Tang J.
17436570200,Zhang T.
57210921174,Chen C.-F.
58825623200,He H.-Y.
58828168400,Tong Y.-X.
58827156500,Chen X.-L.
57921383200,Wang Y.
57219518198,Xu H.
58202720800,Deng X.
58825550800,Liew T.C.H.
7006192928,Xiong Q.
58857753700,Li W.
58263481600,Tang S.-C.
57219086659,Jin L.
57713111600,Li M.
58896274800,Wang Q.
58895843800,Liao Y.
55332587700,Alahmad Y.
58894355300,Agarwal A.
58345119700,Liang X.-L.
57657066400,Su Y.-D.
57194686377,Li X.-B.
58343830400,Fu Y.-B.
57212214956,Ma R.
57882199800,Yang R.
57656416200,Wu H.-L.
37007631400,Li Y.
57217232867,Chen P.
58106288200,Wang J.
57958162800,Zhang S.
58827115400,Wang Y.
57196258770,Sun Y.
57215491814,Bai S.
57203801312,Wu Q.
57226300788,Cheng X.
58827115500,Cao P.
16647078000,Qi X.
58697411000,Wang L.
58697411100,Chen X.
58159023800,Deng X.
58811708300,Wen H.
57991840300,You M.
58112904500,Liu W.
56482387700,Li Q.
35086571000,Li J.
57772627600,Dong X.
7501637590,Wang C.
58894673800,Zhang F.
58894411800,Zhang H.
57202019728,Xia C.
57556649500,Zheng L.
57812614800,Shi S.
57815518500,Lu M.
58260236400,Fang P.
57844026900,Pan Z.
57192489913,Zhang H.
58676238900,Zhou Z.
57974351400,Zhang H.
57212801892,Mou M.
58336446700,Huang S.
58864737200,Tao L.
57225953798,Xia W.
58797665300,Li H.
57815442800,Zeng Z.
58843579300,Zhang S.
57192422482,Chen Y.
57386527600,Li Z.
55547069100,Zhu F.
58889681100,Gu M.
58889689600,Pei W.
57763061400,Gao X.
7601519371,Wang Y.
57830990200,Ye C.
58804764800,Wu Q.
58545684500,Chen S.
58804533800,Zhang X.
58751939200,Xu W.
57195385683,Wu Y.
36784200800,Zhang Y.
36770766100,Yue Y.
58838663400,Zhang W.
57686974200,Ding D.
57216541379,Lu Y.
58639713500,Chen H.
58838158900,Jiang P.
57216549533,Zuo P.
58838915600,Wang G.
58838412800,Luo J.
57704530900,Yin Y.
7404182629,Luo J.
56035522900,Yin Y.
58879368100,Tang F.
58880156200,Wang Y.
57206998422,Wang Y.
57221958357,Jin J.
56424660100,Han W.
24437774700,Chen Y.
23500325000,Yan C.
58603197300,Xu L.
57192510650,Zhang X.
55540027400,Huang X.
57216473967,Shao X.
58838857600,Kshitij F.S.
55645446000,Kim C.S.
57218141457,Tian M.
55986571400,Liu Y.
56828380200,Zhang S.
58798136100,Yu C.
26636586300,Ostrikov K.K.
56068554200,Zhang Z.
58865790400,Su D.
58866678700,Yang H.
58866010100,Chen Z.
58865581600,Kong Y.
58867120500,Na X.
57796361300,Lin Q.
58829192600,Zhao A.
58866233000,Zheng Y.
57196085962,Ma Y.
58866902200,Li X.
56346333300,Li Z.
57190584615,Zhu J.
55898027700,Zhang Y.
57208465563,Chen Z.
56211566900,Zhang Z.
58896205100,Tian X.
58895991000,Huang M.
58895327500,Bai X.
57329388500,Wang X.
58494691600,Zhu Y.
25651412400,Jiang H.
57191724585,Chen C.
58737838000,Wang B.
58848255300,An H.
58849423800,Luo M.
57195929987,Zhu W.
57206872877,Li Z.
58906535400,Shu H.
58906535500,Gao H.
14619926300,Wei X.
58906555700,Wang Z.
57045487500,Zhang H.
57921508600,Guo P.
57213178373,Zhang L.
58838357700,Lu J.
36467487100,Zhang H.
57189075055,Zhu X.
57211523188,Wu C.
58838104300,Zhan X.
56681613600,Yin H.
12647315500,Wang Z.
57198771665,Xu Y.
7410044480,Wang Z.
7006536672,Kong Z.
57200101730,Li Z.
57209799872,Chen J.
57221830476,Shi Y.
58866026100,Li N.
58866919100,Ma W.
58023275000,Wang Y.
56979643000,Yang Z.
55569201600,Liu Z.
57278373200,Li Z.
58314162200,Zhou W.
57580203500,Zhou Z.
58314659200,Zhang S.
56144855400,Shi J.
58837916400,Shen C.
35115864600,Zhang J.
7006655653,Chi N.
7202735131,Dai Q.
57539285700,Mu D.
56373812400,Zhang K.
57202204888,Ma Q.
58117862500,Wang J.
57262776900,Pan X.
57211736763,Chang Y.
7006113849,Ruan G.
57201739348,Zhou S.
57040155000,Jiang H.
36484811000,Jiang Q.
57487228900,Huang X.
13303619500,Zhao X.-S.
57218343162,Li C.
57200420399,Zhang H.
58496630800,Liu W.
57222653122,Sheng L.
58856825300,Cheng M.-J.
56205352500,Xu B.
55499256700,Luo G.
36675297800,Lu Q.
58854770900,Tang M.
57315637200,Lu H.
8924505000,Zu L.
56643230300,Duan H.-C.
57195338331,Zhang C.
57202432103,Song P.
58864889300,Yang J.
58864811600,Wang Y.
8673769700,Jia G.
57204723146,Ma X.
57734388300,Cai Z.
24402996500,Zhuang C.
58010620900,Liu X.
58888540000,Zhang Z.
57219195653,Liu K.
57217174260,Cao B.
7404984708,He J.
58834077700,Yang C.
55755001600,Bao C.
36571187500,Zeng R.
57211477834,Wang X.
57201338260,Jiang Q.
57205581541,Zhang H.
57207821131,He Z.
57482092300,Song Y.
58551102400,Chen Y.
58856923100,Tang N.
57207831674,Zhou Y.
58856923200,Li Y.
6602686928,Antebi A.
56440485200,Wu L.
55277815700,Han J.-D.J.
55805732200,Shen Y.
57196044541,Chen T.
58827100900,Xie S.
57474282600,Cheng J.
58826076600,Zhao Q.
55991934800,Wu H.
57193745387,Jiang P.
55619836100,Du W.
58864990800,Yang Y.
57212265492,Zhao L.
55865574300,Yi D.
57215716560,Xu T.
57224852318,Chai Y.
57762931600,Zhang C.
57223932006,Jiang D.
57544449100,Ji Y.
35198097100,Hou D.
21742836100,Jiang W.
35789210900,Tang J.
58864990900,Yu P.
55649971900,Wu H.
54791136100,Nan T.
58858704900,Cheng Q.
58857726800,Wang Y.
58858510300,He W.
58859091600,Bai Y.
57216285827,Yang L.
58492016000,Lyu J.
57970988500,Li X.
58535280400,Guo G.
36574610600,Zhou X.
57221710733,Chen T.
56942570500,Lin Y.
57221125295,Li T.
57224177567,Ding Y.
57092350600,Wang K.
58819705700,Zhang L.
55619321013,Qu X.
58820380200,Chen R.
57209972911,Li T.
57189401839,Li Y.
14029671000,El Husseini N.
56503961500,Schaich C.L.
7007034447,Craft S.
7006500047,Rapp S.R.
7003298585,Hayden K.M.
57224995605,Sharrett R.
56823700100,Cotch M.F.
58895600800,Wong T.Y.
6603974160,Luchsinger J.A.
35236499700,Espeland M.A.
7402021766,Baker L.D.
57014684500,Bertoni A.G.
57194504448,Hughes T.M.
58891520000,Haiyan G.
58891068700,Peng W.
58892202100,Tam T.
7202888704,Scholz M.
7201589381,Horn K.
57193530231,Pott J.
35326069100,Wuttke M.
57189471205,Kühnapfel A.
58790223600,Nasr M.K.
57208462713,Kirsten H.
56544816800,Li Y.
57189033413,Hoppmann A.
57221794060,Gorski M.
57204191548,Ghasemi S.
57213544486,Li M.
24342527900,Tin A.
57200637574,Chai J.-F.
51763347100,Cocca M.
56032541100,Wang J.
57222595197,Nutile T.
57191843287,Akiyama M.
57739330800,Åsvold B.O.
55558568400,Bansal N.
57533631600,Biggs M.L.
57207923360,Boutin T.
57216427807,Brenner H.
58299030900,Brumpton B.
12773987000,Burkhardt R.
7403153136,Cai J.
19642129200,Campbell A.
57540525300,Campbell H.
57218643943,Chalmers J.
6701612213,Chasman D.I.
57211361781,Chee M.L.
57195338207,Chee M.L.
58743137000,Chen X.
55539712500,Cheng C.-Y.
57195520322,Cifkova R.
57203251079,Daviglus M.
57221723771,Delgado G.
7006186686,Dittrich K.
57855755600,Edwards T.L.
57203952994,Endlich K.
57218896692,Michael Gaziano J.
54406856100,Giri A.
8042182200,Giulianini F.
56884953600,Gordon S.D.
6602358994,Gudbjartsson D.F.
6701493027,Hallan S.
35370402400,Hamet P.
57221325733,Hartman C.A.
35369845200,Hayward C.
6602566084,Heid I.M.
55171129800,Hellwege J.N.
18535786100,Holleczek B.
57205701841,Holm H.
6603582807,Hutri-Kähönen N.
57220002352,Hveem K.
6603064657,Isermann B.
57215380211,Jonas J.B.
57216109700,Joshi P.K.
57853165100,Kamatani Y.
56666893900,Kanai M.
6602537263,Kastarinen M.
57222520416,Khor C.C.
7102422024,Kiess W.
57207897615,Kleber M.E.
57211912893,Körner A.
55728560000,Kovacs P.
36015426500,Krajcoviechova A.
56234111300,Kramer H.
26643639900,Krämer B.K.
8662580700,Kuokkanen M.
58550541400,Kähönen M.
7103078524,Lange L.A.
7005726104,Lash J.P.
58584595800,Lehtimäki T.
57220586034,Li H.
57209475418,Lin B.M.
57555731100,Liu J.
7006855292,Loeffler M.
57200872624,Lyytikäinen L.-P.
24756281600,Magnusson P.K.E.
57216717619,Martin N.G.
58760237000,Matsuda K.
57201570703,Milaneschi Y.
57204621363,Mishra P.P.
57194222481,Mononen N.
58766876500,Montgomery G.W.
57208233149,Mook-Kanamori D.O.
6603325445,Mychaleckyj J.C.
57220605236,März W.
57206034720,Nauck M.
6603413494,Nikus K.
7102054770,Nolte I.M.
57201961693,Noordam R.
7005443464,Okada Y.
6603690827,Olafsson I.
6701347101,Oldehinkel A.J.
58039593600,Penninx B.W.J.H.
57218701932,Perola M.
57202034309,Pirastu N.
8232027400,Polasek O.
7006940003,Porteous D.J.
57190578138,Poulain T.
57024554000,Psaty B.M.
55897548800,Rabelink T.J.
55769881800,Raffield L.M.
7004828916,Raitakari O.T.
54988048100,Rasheed H.
56245693900,Reilly D.F.
57216591178,Rice K.M.
57219824548,Richmond A.
58087916900,Ridker P.M.
57209222891,Rotter J.I.
57215382425,Rudan I.
22136294700,Sabanayagam C.
7004714461,Salomaa V.
57366912700,Schneiderman N.
37665918200,Schöttker B.
57207905262,Sims M.
7006990967,Snieder H.
55196381400,Stark K.J.
56833814500,Stefansson K.
57203553344,Stocker H.
56965303600,Stumvoll M.
8206444500,Sulem P.
55440301700,Sveinbjornsson G.
7103121349,Svensson P.O.
57770356700,Tai E.-S.
57212938461,Taylor K.D.
6506667994,Tayo B.O.
56127747700,Teren A.
57209647799,Tham Y.-C.
57221916160,Thiery J.
56957973900,Thio C.H.L.
57307299400,Thomas L.F.
7202646703,Tremblay J.
6508158868,Tönjes A.
26322051600,van der Most P.J.
57202570156,Vitart V.
57216584974,Völker U.
57218522350,Wang Y.X.
55849904300,Wang C.
14068232700,Wei W.B.
16187873900,Whitfield J.B.
57211721110,Wild S.H.
56377626000,Wilson J.F.
36645396400,Winkler T.W.
57208894523,Wong T.-Y.
57217620381,Woodward M.
57216823238,Sim X.
57222581769,Chu A.Y.
16189126100,Feitosa M.F.
57208764002,Thorsteinsdottir U.
35364364800,Hung A.M.
57221722501,Teumer A.
57210325288,Franceschini N.
24824752000,Parsa A.
57194234494,Köttgen A.
57190020965,Schlosser P.
57200808979,Pattaro C.
58896786000,Zhu J.
58896761900,Hu C.
57404414300,Khezri E.
58896786100,Ghazali M.M.M.
57223890833,Wang S.
57196305677,Li W.
57007658500,Deng C.
56125062900,Hong Z.
57803244900,Gao H.-B.
58890480600,Li X.
36537024900,Gu Y.
57252589800,Zheng Q.
8643559800,Wu Y.
58890617600,Evans P.G.
55883164600,Li J.-F.
7102165827,Nan C.-W.
57230785800,Li Q.
57748960400,Ali S.
55647739300,Ghatwary N.
57194764980,Jha D.
57224987941,Isik-Polat E.
57203169584,Polat G.
58399824800,Yang C.
57827279800,Li W.
56451007600,Galdran A.
57215517661,Ballester M.-Á.G.
57205389245,Thambawita V.
57203138665,Hicks S.
57217083795,Poudel S.
57193130569,Lee S.-W.
57190222716,Jin Z.
57222399904,Gan T.
57224981592,Yu C.H.
57199499144,Yan J.P.
57207797355,Yeo D.
57221261600,Lee H.
57222073120,Tomar N.K.
57224981375,Haithami M.
13806638600,Ahmed A.
57203199685,Riegler M.A.
8729690600,Daul C.
35580847300,Halvorsen P.
6603105548,Rittscher J.
57224984607,Salem O.E.
7004277860,Lamarque D.
6603736004,Cannizzaro R.
6508059824,Realdon S.
7006070235,de Lange T.
58838004400,East J.E.
56648602500,Yang J.
58906221200,Guo H.
56803035700,Han L.
22958873800,Song Y.
37071725100,Zhou K.
57385900200,Wang S.
58002278700,Luo L.
55512913100,Li X.
57933463700,Chen Y.
57190227852,Wang B.
58491596500,Zhao Y.
57213536243,Shao X.
58905753100,Wang M.
57200368344,Ma F.
57727134700,Yang L.
56675485900,Nie M.
58905753200,Jin P.
57214495150,Yao K.
56453689200,Song H.
57188727133,Lou S.
58906450800,Wang H.
58491349000,Yang T.
55480175500,Tian Y.
57214161341,Han P.
14066118100,Hu Z.
57193669950,Wang Y.
58751941900,Yang S.
58752416000,Cai H.
58751942000,Hu H.
58896035600,Hu K.
58894936300,Sun Z.
35770952800,Liu R.
7410271279,Wei Y.
55916335900,Han L.
58077017000,Liu S.-S.
57201896462,Jiang T.-X.
58356088400,Bu F.
58076468500,Zhao J.-L.
55981823400,Wang G.-F.
58076468600,Yang G.-H.
58076468700,Kong J.-Y.
58077017100,Qie Y.-F.
58075926800,Wen P.
7402512927,Fan L.-B.
56424400400,Li N.-N.
37030871100,Gao N.
7402545457,Qiu X.-B.
57206776197,de Cola M.A.
57209295475,Chestnutt E.G.
58806390900,Baudry M.
57222513743,Ibinaiye T.
57350310100,Moukénet A.
57024007800,Rotimi K.
57477414700,Sawadogo B.
58806271400,Okafor J.
57217042715,Compaoré C.S.
35603934500,Oguoma C.
24179011100,Roca-Feltrer A.
57200671363,An H.
57201432607,Chen X.
57196081782,Ge S.
57208848967,Liu J.
58095347800,Luo Y.
58361125400,Xiao Y.
58684923100,Li K.
58683981000,Zhao Y.
15830637900,Yang S.
55258896700,Yan J.
56588508400,Xiang C.
7402652481,Zeng J.
36185770700,Lu Q.
57195069813,Zhang C.
57540472900,Li G.
57226172107,Li G.
7403361614,Dong J.
58888590200,Julkaew S.
56373576100,Wongsirichot T.
35069337900,Damkliang K.
6506342227,Sangthawan P.
57358991100,Wu X.
57200178871,Li J.
57219940797,Xie F.
57207107919,Wu X.-E.
57222142680,Zhao S.
57209336242,Jiang Q.
58849889600,Zhang S.
57347860500,Wang B.
58848479600,Li Y.
58168486500,Gao D.
58848713100,Li R.
58848713200,Wang F.
58849420200,Huang Y.
57825353200,Zhao Y.
55909172300,Zhang Y.
57194053332,Li W.
58848713300,Zhu J.
57222955947,Zhang R.
58859831300,Zhang Z.
58859578500,Rong X.
58859831400,Xie T.
58861094200,Li Z.
58859321700,Song H.
58859831500,Zhen S.
57189704091,Wang H.
55841246400,Wu J.
6603826176,Jaffrey S.R.
58611387300,Li X.
57323280100,Sun J.
57478304000,Sun Y.
57825546400,Shen A.
56545252300,Li Y.
7401752213,Lu B.
57203854814,Liu X.
57208687390,Liu Y.
58845096700,Wang M.
58055044000,Deng Q.
58054974200,Yang H.
57900356500,Chen X.
58803612500,Sun S.
58803525700,Chen C.
58803525800,Song X.
23013664200,Wu Q.
57207942019,Zhang F.
58483126400,Li H.
55555125500,Li B.
55303827700,Struski
55999232000,Morkisz P.
54906233900,Spurek P.
57113512300,Bernabeu S.R.
57202417075,Trzciński T.
57222006654,Shao Y.-F.
57215040697,Ma X.-X.
55687271500,Ma Y.
35560206400,Zhang W.-Q.
57189871545,Feng L.
57209054026,Huang Y.-Y.
57201212634,Wu Y.-K.
57225175865,Guo W.-X.
57225170875,Ma J.-Y.
57208640813,Yang H.-X.
58607312000,Zhang L.
57188758245,Wang Y.
57226046584,Huang C.-X.
57219526040,Zhang C.
57310643700,Yao L.
57850449300,Qi B.-X.
57194189622,Pu Y.-F.
57198734832,Zhou Z.-C.
7201932853,Duan L.-M.
57836248100,Lv Q.
58875418600,Yang Z.
56099412900,Chen Z.
35115110600,Li M.
36246121200,Gao B.
58875773500,Yang J.
57477455900,Chen X.
58911341000,Xu B.
56156907400,Li P.
57219052385,Wang Z.
58543971600,Qi Y.
58087355500,Cai G.
57734568100,Zhao Y.
57222612063,Ming X.
56988148400,Lin Z.
35746672800,Ma W.
57188823141,Lin J.
58805373200,Li H.
58087407500,Shen K.
55542305300,Liu Y.
55550560000,Xu Z.
57203848745,Xu Z.
57199817432,Gao C.
58814766300,Bei L.
58154676100,Wenlin L.
