ID,name
2-s2.0-85185540777,Edge computing
2-s2.0-85185540777,'current
2-s2.0-85185237420,electric field
2-s2.0-85185237420,fatigue
2-s2.0-85185237420,harmonic analysis
2-s2.0-85182981752,Colonoscopy
2-s2.0-85182981752,Computers
2-s2.0-85182981752,Crowdsourcing
2-s2.0-85185916796,api 192
2-s2.0-85185916796,ata 3431
2-s2.0-85185916796,c car 039
2-s2.0-85184268537,Deep learning
2-s2.0-85184268537,Degrees of freedom (mechanics)
2-s2.0-85184268537,Design
2-s2.0-85185974339,biological marker
2-s2.0-85185974339,adult
2-s2.0-85185974339,article
2-s2.0-85185496295,Biocompatible Materials
2-s2.0-85185496295,Bioprinting
2-s2.0-85185496295,Gelatin
2-s2.0-85183607198,Apoptosis
2-s2.0-85183607198,Autophagy
2-s2.0-85183607198,Caspases
2-s2.0-85183827137,Antimalarials
2-s2.0-85183827137,Burkina Faso
2-s2.0-85183827137,Chemoprevention
2-s2.0-85183605696,corona
2-s2.0-85183605696,dark
2-s2.0-85183605696,experimental study
2-s2.0-85185329612,"Carcinoma, Hepatocellular"
2-s2.0-85185329612,"Chemoembolization, Therapeutic"
2-s2.0-85185329612,Humans
2-s2.0-85185124499,Artificial Intelligence
2-s2.0-85185124499,Bayes Theorem
2-s2.0-85185124499,Deep Learning
2-s2.0-85183406078,cooling
2-s2.0-85183406078,design
2-s2.0-85183406078,performance assessment
2-s2.0-85183911168,CRISPR-Cas Systems
2-s2.0-85183911168,DNA
2-s2.0-85183911168,Genome
2-s2.0-85183127918,Acidification
2-s2.0-85183127918,Anaerobic digestion
2-s2.0-85183127918,Iron powder
2-s2.0-85181852184,Contamination
2-s2.0-85181852184,Image enhancement
2-s2.0-85181852184,Mobile edge computing
2-s2.0-85181874649,Artificial intelligence
2-s2.0-85181874649,Augmented reality
2-s2.0-85181874649,'current
2-s2.0-85185271303,Computer architecture
2-s2.0-85185271303,Deep learning
2-s2.0-85185271303,Graphics processing unit
2-s2.0-85181230481,Audio acoustics
2-s2.0-85181230481,Deep learning
2-s2.0-85181230481,Semantic Segmentation
2-s2.0-85181249092,ion
2-s2.0-85181249092,quantum dot
2-s2.0-85181249092,cooling
2-s2.0-85181910320,graphene
2-s2.0-85181910320,graphene oxide
2-s2.0-85181910320,nanosheet
2-s2.0-85182462320,Artificial intelligence
2-s2.0-85182462320,Genetic algorithms
2-s2.0-85182462320,Quality of service
2-s2.0-85182193508,Acute Disease
2-s2.0-85182193508,Creatine Kinase
2-s2.0-85182193508,Humans
2-s2.0-85182199295,Additives
2-s2.0-85182199295,Corrosion
2-s2.0-85182199295,Electrodes
2-s2.0-85185317859,AS graph
2-s2.0-85185317859,Dynamic network
2-s2.0-85185317859,Influence maximizations
2-s2.0-85181669346,Albumins
2-s2.0-85181669346,"Biomarkers, Tumor"
2-s2.0-85181669346,Bronchiectasis
2-s2.0-85183536890,China
2-s2.0-85183536890,air quality
2-s2.0-85183536890,atmospheric pollution
2-s2.0-85181686987,cobalt
2-s2.0-85181686987,dye
2-s2.0-85181686987,phenol derivative
2-s2.0-85185327699,Bitcoin
2-s2.0-85185327699,Digital storage
2-s2.0-85185327699,Storage efficiency
2-s2.0-85182463369,article
2-s2.0-85182463369,China
2-s2.0-85182463369,competition
2-s2.0-85182475629,quantum dot
2-s2.0-85182475629,algorithm
2-s2.0-85182475629,article
2-s2.0-85182432140,Nonlinear optics
2-s2.0-85182432140,Silicon nitride
2-s2.0-85182432140,Chip-scale
2-s2.0-85180956161,Color centers
2-s2.0-85180956161,Diffraction
2-s2.0-85180956161,Gallium arsenide
2-s2.0-85184797583,China
2-s2.0-85184797583,economic policy
2-s2.0-85184797583,financial crisis
2-s2.0-85185318666,Convolutional neural networks
2-s2.0-85185318666,Image enhancement
2-s2.0-85185318666,Localisation
2-s2.0-85181971249,algorithm
2-s2.0-85181971249,article
2-s2.0-85181971249,controlled study
2-s2.0-85182478105,Antiphospholipid Syndrome
2-s2.0-85182478105,Biomarkers
2-s2.0-85182478105,Cohort Studies
2-s2.0-85181704169,Ameloblastoma
2-s2.0-85181704169,Deep Learning
2-s2.0-85181704169,Humans
2-s2.0-85178240017,accuracy
2-s2.0-85178240017,algorithm
2-s2.0-85178240017,aortic regurgitation
2-s2.0-85181946212,ADP-Ribosylation Factors
2-s2.0-85181946212,Atherosclerosis
2-s2.0-85181946212,Carotid Intima-Media Thickness
2-s2.0-85176316602,Deep learning
2-s2.0-85176316602,Learning systems
2-s2.0-85176316602,Wearable sensors
2-s2.0-85185550922,C (programming language)
2-s2.0-85185550922,Classification (of information)
2-s2.0-85185550922,Fuzzy systems
2-s2.0-85181453912,"Carcinoma, Squamous Cell"
2-s2.0-85181453912,Gene Expression Profiling
2-s2.0-85181453912,Humans
2-s2.0-85185339170,Cybersecurity
2-s2.0-85185339170,Interoperability
2-s2.0-85185339170,Intrusion detection
2-s2.0-85185566942,Blind source separation
2-s2.0-85185566942,Classification (of information)
2-s2.0-85185566942,Computer aided diagnosis
2-s2.0-85181765585,Cell culture
2-s2.0-85181765585,Cell proliferation
2-s2.0-85181765585,Clustering algorithms
2-s2.0-85181462351,hydrogen
2-s2.0-85181462351,renewable fuel
2-s2.0-85181462351,carbon
2-s2.0-85181845969,Algorithms
2-s2.0-85181845969,Entropy
2-s2.0-85181845969,"Genes, Essential"
2-s2.0-85185314600,Anomaly detection
2-s2.0-85185314600,Data mining
2-s2.0-85185314600,Electric power distribution
2-s2.0-85181499563,Action Potentials
2-s2.0-85181499563,Algorithms
2-s2.0-85181499563,Learning
2-s2.0-85181481803,Adolescent
2-s2.0-85181481803,Adult
2-s2.0-85181481803,Adverse Childhood Experiences
2-s2.0-85181583240,Anodes
2-s2.0-85181583240,Crystallography
2-s2.0-85181583240,Electrochemical electrodes
2-s2.0-85181940968,Aged
2-s2.0-85181940968,Cohort Studies
2-s2.0-85181940968,Exercise
2-s2.0-85181912099,monitoring system
2-s2.0-85181912099,self assessment
2-s2.0-85181912099,testing method
2-s2.0-85181657545,poly(vinylidene fluoride ran trifluoroethylene)
2-s2.0-85181657545,polymer
2-s2.0-85181657545,unclassified drug
2-s2.0-85178441941,Diffusion barriers
2-s2.0-85178441941,High resolution transmission electron microscopy
2-s2.0-85178441941,Ions
2-s2.0-85182479889,Brownian motion
2-s2.0-85182479889,design
2-s2.0-85182479889,diffusion
2-s2.0-85181469198,metal
2-s2.0-85181469198,nanomaterial
2-s2.0-85181469198,asymmetry
2-s2.0-85182237959,benthic foraminifera
2-s2.0-85182237959,calcification
2-s2.0-85182237959,carbon cycle
2-s2.0-85181259382,action plan
2-s2.0-85181259382,anthropogenic effect
2-s2.0-85181259382,biodiversity
2-s2.0-85177184159,Boron nitride
2-s2.0-85177184159,Dielectric properties
2-s2.0-85177184159,III-V semiconductors
2-s2.0-85182395966,Artificial intelligence
2-s2.0-85182395966,Controllable music generation
2-s2.0-85182395966,Diverse range
2-s2.0-85180130101,Electric generators
2-s2.0-85180130101,Energy harvesting
2-s2.0-85180130101,Functional materials
2-s2.0-85181234488,DNA Damage
2-s2.0-85181234488,DNA Primase
2-s2.0-85181234488,DNA Replication
2-s2.0-85181253046,Acetylation
2-s2.0-85181253046,Animals
2-s2.0-85181253046,B-Lymphocytes
2-s2.0-85181966846,Anti-Bacterial Agents
2-s2.0-85181966846,Antimicrobial Peptides
2-s2.0-85181966846,Artificial Intelligence
2-s2.0-85182157173,article
2-s2.0-85182157173,bedrock
2-s2.0-85182157173,dislocation
2-s2.0-85181736060,Sahara
2-s2.0-85181736060,atmospheric circulation
2-s2.0-85181736060,cloud cover
2-s2.0-85185338542,Clustering algorithms
2-s2.0-85185338542,Complex networks
2-s2.0-85185338542,Forecasting
2-s2.0-85185244599,Clustering algorithms
2-s2.0-85185244599,Combinatorial optimization
2-s2.0-85185244599,Curricula
2-s2.0-85181247722,Chromatin
2-s2.0-85181247722,Genome
2-s2.0-85181247722,Nucleosomes
2-s2.0-85181707564,Animals
2-s2.0-85181707564,Ascomycota
2-s2.0-85181707564,Caenorhabditis elegans
2-s2.0-85181243236,Brain Neoplasms
2-s2.0-85181243236,Cell Proliferation
2-s2.0-85181243236,Epithelial Cells
2-s2.0-85181869817,Autonomous vehicles
2-s2.0-85181869817,Deep learning
2-s2.0-85181869817,Forecasting
2-s2.0-85181944663,Adult
2-s2.0-85181944663,Antiviral Agents
2-s2.0-85181944663,China
2-s2.0-85185550958,Clustering algorithms
2-s2.0-85185550958,Customer satisfaction
2-s2.0-85185550958,Drones
2-s2.0-85181254127,Adipocytes
2-s2.0-85181254127,Animals
2-s2.0-85181254127,Fatty Acids
2-s2.0-85181232476,China
2-s2.0-85181232476,Qinghai-Xizang Plateau
2-s2.0-85181232476,computer simulation
2-s2.0-85180368622,Graph theory
2-s2.0-85180368622,Recommender systems
2-s2.0-85180368622,User profile
2-s2.0-85182418756,free radical
2-s2.0-85182418756,gold nanoparticle
2-s2.0-85182418756,hydroxyl radical
2-s2.0-85181934224,"2 ((4 (2,3 dichlorophenyl)piperazin 1 yl)(pyridin 3 yl)methyl) phenol"
2-s2.0-85181934224,anaphase promoting complex
2-s2.0-85181934224,antineoplastic agent
2-s2.0-85183462128,Beijing [Beijing (ADS)]
2-s2.0-85183462128,Beijing [China]
2-s2.0-85183462128,China
2-s2.0-85181243295,gasoline
2-s2.0-85181243295,air quality
2-s2.0-85181243295,article
2-s2.0-85185332569,Artificial intelligence
2-s2.0-85185332569,Information retrieval
2-s2.0-85185332569,Data capability
2-s2.0-85182101855,Computer-Aided Design
2-s2.0-85182101855,Crowns
2-s2.0-85182101855,Dental Prosthesis Design
2-s2.0-85181247648,Deep Learning
2-s2.0-85181247648,Drowning
2-s2.0-85181247648,Humans
2-s2.0-85182096496,carbon nanotube
2-s2.0-85182096496,molecular layer
2-s2.0-85182096496,nanolattice
2-s2.0-85181907403,acid anhydride
2-s2.0-85181907403,microplastic
2-s2.0-85181907403,nanocrystal
2-s2.0-85181904256,cobalt
2-s2.0-85181904256,copper
2-s2.0-85181904256,metal nanoparticle
2-s2.0-85181233494,Cell Differentiation
2-s2.0-85181233494,Cell Line
2-s2.0-85181233494,Germ Cells
2-s2.0-85183465085,China
2-s2.0-85183465085,Carbon dioxide
2-s2.0-85183465085,Chemical oxygen demand
2-s2.0-85181902478,biological marker
2-s2.0-85181902478,CRISPR associated endonuclease Cas9
2-s2.0-85181902478,diethyl pyrocarbonate
2-s2.0-85181499873,Algorithms
2-s2.0-85181499873,Bicycling
2-s2.0-85181499873,China
2-s2.0-85181685202,Agriculture
2-s2.0-85181685202,Carbon
2-s2.0-85181685202,"Crops, Agricultural"
2-s2.0-85181234626,Cloud computing
2-s2.0-85181234626,Dynamics
2-s2.0-85181234626,Electric loads
2-s2.0-85177479751,Catalysts
2-s2.0-85177479751,Doping (additives)
2-s2.0-85177479751,Lithium
2-s2.0-85186118924,Clustering algorithms
2-s2.0-85186118924,Decision making
2-s2.0-85186118924,Graphic methods
2-s2.0-85180916370,Animals
2-s2.0-85180916370,beta Catenin
2-s2.0-85180916370,"Cell Line, Tumor"
2-s2.0-85181237108,carbon dioxide
2-s2.0-85181237108,crystal structure
2-s2.0-85181237108,diffusion
2-s2.0-85182101071,"Abortion, Spontaneous"
2-s2.0-85182101071,Embryo Transfer
2-s2.0-85182101071,Female
2-s2.0-85184517798,Cell engineering
2-s2.0-85184517798,Hydrogels
2-s2.0-85184517798,Nanofibers
2-s2.0-85180532348,Complex networks
2-s2.0-85180532348,Feldspar
2-s2.0-85180532348,Fluorspar
2-s2.0-85185292243,Application programming interfaces (API)
2-s2.0-85185292243,Big data
2-s2.0-85185292243,Cluster computing
2-s2.0-85186118487,Gases
2-s2.0-85186118487,Hydrodynamics
2-s2.0-85186118487,Mass transfer
2-s2.0-85184142684,Image resolution
2-s2.0-85184142684,Imaging systems
2-s2.0-85184142684,Axial resolutions
2-s2.0-85185269191,Image representation
2-s2.0-85185269191,Iterative methods
2-s2.0-85185269191,Restoration
2-s2.0-85180500113,Aluminum corrosion
2-s2.0-85180500113,Binary alloys
2-s2.0-85180500113,Corrosion resistance
2-s2.0-85181068284,Deep learning
2-s2.0-85181068284,Face recognition
2-s2.0-85181068284,Image enhancement
2-s2.0-85184995987,Cell proliferation
2-s2.0-85184995987,Combinatorial optimization
2-s2.0-85184995987,Genes
2-s2.0-85185294816,Adaptive boosting
2-s2.0-85185294816,Anomaly detection
2-s2.0-85185294816,Classification (of information)
2-s2.0-85185538059,Carbonation
2-s2.0-85185538059,Concrete aggregates
2-s2.0-85185538059,Concrete mixtures
2-s2.0-85179080440,Binary alloys
2-s2.0-85179080440,Fabrication
2-s2.0-85179080440,Lead alloys
2-s2.0-85183205605,Animals
2-s2.0-85183205605,Clustered Regularly Interspaced Short Palindromic Repeats
2-s2.0-85183205605,Food Quality
2-s2.0-85184362080,Aerodynamics
2-s2.0-85184362080,Aeroelasticity
2-s2.0-85184362080,Elastic waves
2-s2.0-85180542960,Fracture toughness
2-s2.0-85180542960,High strength steel
2-s2.0-85180542960,Impact strength
2-s2.0-85184477578,Diagnosis
2-s2.0-85184477578,Graph neural networks
2-s2.0-85184477578,Learning systems
2-s2.0-85179009891,Calcium silicate
2-s2.0-85179009891,Dynamic programming
2-s2.0-85179009891,Grinding (machining)
2-s2.0-85185313011,Cost effectiveness
2-s2.0-85185313011,Efficiency
2-s2.0-85185313011,Information services
2-s2.0-85183454142,Bearing capacity
2-s2.0-85183454142,Composite structures
2-s2.0-85183454142,Cracks
2-s2.0-85185814371,Architectural design
2-s2.0-85185814371,Balancing
2-s2.0-85185814371,Energy efficiency
2-s2.0-85182913692,Bismuth compounds
2-s2.0-85182913692,Digital libraries
2-s2.0-85182913692,Long short-term memory
2-s2.0-85185846177,Calibration
2-s2.0-85185846177,Dark Matter
2-s2.0-85185846177,Galaxies
2-s2.0-85185528521,Database systems
2-s2.0-85185528521,Deep learning
2-s2.0-85185528521,Generative adversarial networks
2-s2.0-85185273620,Recommender systems
2-s2.0-85185273620,Box office
2-s2.0-85185273620,Differential algorithms
2-s2.0-85185194758,Deep learning
2-s2.0-85185194758,Multilayer neural networks
2-s2.0-85185194758,Optical resolving power
2-s2.0-85183577996,Bearing capacity
2-s2.0-85183577996,Cost benefit analysis
2-s2.0-85183577996,Damage detection
2-s2.0-85185535845,Adhesives
2-s2.0-85185535845,Biosynthesis
2-s2.0-85185535845,Chitin
2-s2.0-85185312718,Data privacy
2-s2.0-85185312718,Fog computing
2-s2.0-85185312718,Health care
2-s2.0-85185532334,Thermal conductivity
2-s2.0-85185532334,Bayesian optimization
2-s2.0-85185532334,Conductivity distributions
2-s2.0-85184751018,Convolutional neural networks
2-s2.0-85184751018,Deep learning
2-s2.0-85184751018,Graph neural networks
2-s2.0-85184519709,IIR filters
2-s2.0-85184519709,Turning
2-s2.0-85184519709,Control schemes
2-s2.0-85185848112,Concrete testing
2-s2.0-85185848112,Fiber reinforced materials
2-s2.0-85185848112,Fibers
2-s2.0-85185835203,Bearing capacity
2-s2.0-85185835203,Compression testing
2-s2.0-85185835203,Grouting
2-s2.0-85185287743,Brain
2-s2.0-85185287743,Digital storage
2-s2.0-85185287743,Long short-term memory
2-s2.0-85183998083,Acoustic emission testing
2-s2.0-85183998083,Fracture
2-s2.0-85183998083,Rocks
2-s2.0-85185840854,Axial compression
2-s2.0-85185840854,Compression testing
2-s2.0-85185840854,Precast concrete
2-s2.0-85185282339,Bayesian networks
2-s2.0-85185282339,Inference engines
2-s2.0-85185282339,Learning algorithms
2-s2.0-85182395378,Light extinction
2-s2.0-85182395378,Light modulators
2-s2.0-85182395378,Microresonators
2-s2.0-85185196409,Construction
2-s2.0-85185196409,Construction industry
2-s2.0-85185196409,Cost reduction
2-s2.0-85185884009,Carbonates
2-s2.0-85185884009,Catalysis
2-s2.0-85185884009,Catalytic reforming
2-s2.0-85179466658,Bearing capacity
2-s2.0-85179466658,Disasters
2-s2.0-85179466658,Ductility
2-s2.0-85185289037,Classification (of information)
2-s2.0-85185289037,Lithology
2-s2.0-85185289037,Petroleum prospecting
2-s2.0-85185197049,Base stations
2-s2.0-85185197049,Energy efficiency
2-s2.0-85185197049,Energy utilization
2-s2.0-85183577318,Forecasting
2-s2.0-85183577318,High performance concrete
2-s2.0-85183577318,High strength steel
2-s2.0-85185832192,Crime
2-s2.0-85185832192,Electric power distribution
2-s2.0-85185832192,Losses
2-s2.0-85181118530,Brain
2-s2.0-85181118530,Flame retardants
2-s2.0-85181118530,Neurons
2-s2.0-85185313465,Automation
2-s2.0-85185313465,Magnetic field measurement
2-s2.0-85185313465,Magnetic fields
2-s2.0-85186118831,Air quality
2-s2.0-85186118831,Cost benefit analysis
2-s2.0-85186118831,Cost effectiveness
2-s2.0-85185179460,Milling (machining)
2-s2.0-85185179460,Anti-counterfeiting
2-s2.0-85185179460,Colouration
2-s2.0-85185268230,Decision method
2-s2.0-85185268230,Edge device
2-s2.0-85185268230,Evolution process
2-s2.0-85182029381,China
2-s2.0-85182029381,Diseases
2-s2.0-85182029381,Health risks
2-s2.0-85184999772,Buildings
2-s2.0-85184999772,Computer software
2-s2.0-85184999772,Cost effectiveness
2-s2.0-85183450381,C (programming language)
2-s2.0-85183450381,Clustering algorithms
2-s2.0-85183450381,Consumer behavior
2-s2.0-85185561869,amino acid sequence
2-s2.0-85185561869,Article
2-s2.0-85185561869,computer model
2-s2.0-85180709676,Adsorption
2-s2.0-85180709676,Chemicals removal (water treatment)
2-s2.0-85180709676,Chromium compounds
2-s2.0-85185838069,Benchmarking
2-s2.0-85185838069,Control nonlinearities
2-s2.0-85185838069,Feedforward control
2-s2.0-85152659115,Air cleaners
2-s2.0-85152659115,Air quality
2-s2.0-85152659115,Correlation methods
2-s2.0-85185832241,China
2-s2.0-85185832241,Guangdong
2-s2.0-85185832241,Guangzhou
2-s2.0-85181777461,Austenite
2-s2.0-85181777461,Chemical stability
2-s2.0-85181777461,Elongation
2-s2.0-85186112161,Automated driving
2-s2.0-85186112161,Conditional automated driving
2-s2.0-85186112161,Earcons
2-s2.0-85171578649,Emission control
2-s2.0-85171578649,Energy conservation
2-s2.0-85171578649,Environmental management
2-s2.0-85184520672,Eye protection
2-s2.0-85184520672,Graph neural networks
2-s2.0-85184520672,Neural network models
2-s2.0-85186112703,Iterative methods
2-s2.0-85186112703,Addition algorithms
2-s2.0-85186112703,Discrete elements method
2-s2.0-85185182324,Convolution
2-s2.0-85185182324,Decoding
2-s2.0-85185182324,Graph neural networks
2-s2.0-85179588262,Austenitic stainless steel
2-s2.0-85179588262,Cells
2-s2.0-85179588262,Cytology
2-s2.0-85185535367,Composite structures
2-s2.0-85185535367,Concrete beams and girders
2-s2.0-85185535367,Elastoplasticity
2-s2.0-85184145626,Autonomous vehicles
2-s2.0-85184145626,Deep learning
2-s2.0-85184145626,Longitudinal control
2-s2.0-85185892974,Catalyst selectivity
2-s2.0-85185892974,Cobalt
2-s2.0-85185892974,Copper compounds
2-s2.0-85185253686,Deep learning
2-s2.0-85185253686,Edge detection
2-s2.0-85185253686,Iterative methods
2-s2.0-85184149825,Concretes
2-s2.0-85184149825,Degrees of freedom (mechanics)
2-s2.0-85184149825,Kinematics
2-s2.0-85181733296,Computational complexity
2-s2.0-85181733296,Decision making
2-s2.0-85181733296,Deep learning
2-s2.0-85185498624,Gravity waves
2-s2.0-85185498624,Heat convection
2-s2.0-85185498624,Probability density function
2-s2.0-85181536916,Boundary layers
2-s2.0-85181536916,Electrochemical oxidation
2-s2.0-85181536916,Electrodes
2-s2.0-85181586458,Heat transfer
2-s2.0-85181586458,High speed cameras
