ID,name
0000000542,Journal of Computer Virology and Hacking Techniques
0000000543,IEEE Transactions on Cybernetics
0000000544,Psychological Research
0000000545,FASEB Journal
0000000546,IET Image Processing
0000000547,Cell Reports
0000000548,Heliyon
0000000549,Environmental Science and Technology
0000000550,Optics Express
0000000551,Pediatric Cardiology
0000000552,Dianli Xitong Zidonghua/Automation of Electric Power Systems
0000000553,Entrepreneurship: Theory and Practice
0000000554,Review of Accounting Studies
0000000555,Proceedings of the National Academy of Sciences of the United States of America
0000000556,Advanced Functional Materials
0000000557,Journal of Public Health (Germany)
0000000558,Green Energy and Environment
0000000559,New Forests
0000000560,Journal of the American College of Cardiology
0000000561,Green Chemical Engineering
0000000562,Applied Physics Letters
0000000563,Journal of Manufacturing Processes
0000000564,Geophysical Research Letters
0000000565,Science Bulletin
0000000566,Structural Engineering and Mechanics
0000000567,"International Journal of Numerical Modelling: Electronic Networks, Devices and Fields"
0000000568,IEEE Transactions on Mobile Computing
0000000569,Distributed and Parallel Databases
0000000570,"Environment, Development and Sustainability"
0000000571,Land Degradation and Development
0000000572,International Transactions in Operational Research
0000000573,Developmental Cell
0000000574,Chemistry - A European Journal
0000000575,ACS Applied Polymer Materials
0000000576,National Medical Journal of China
0000000577,Journal of Physical Chemistry A
0000000578,Robotica
0000000579,Zhongguo Dianji Gongcheng Xuebao/Proceedings of the Chinese Society of Electrical Engineering
0000000580,Physical Review Letters
0000000581,Dianli Xitong Baohu yu Kongzhi/Power System Protection and Control
0000000582,Physics in Medicine and Biology
0000000583,Industrial Robot
0000000584,Advanced Materials Technologies
0000000585,Science translational medicine
0000000586,Bio-protocol
0000000587,Science
0000000588,Advanced Materials
0000000589,IET Renewable Power Generation
0000000590,Science advances
0000000591,Intelligent Decision Technologies
0000000592,Science Advances
0000000593,ACS Sensors
0000000594,Nano Letters
0000000595,Proceedings of Science
0000000596,Advanced Science
0000000597,eLife
0000000598,Journal of the American Chemical Society
0000000599,Small
0000000600,Advanced Energy Materials
0000000601,Nature
0000000602,Joule
0000000603,Neuron
0000000604,World Journal of Engineering
0000000605,International Journal for Numerical and Analytical Methods in Geomechanics
0000000606,IET Power Electronics
0000000607,Cell Reports Physical Science
0000000608,Proceedings of the ACM on Measurement and Analysis of Computing Systems
0000000609,Medicine (United States)
0000000610,Progress in Biochemistry and Biophysics
0000000611,Qinghua Daxue Xuebao/Journal of Tsinghua University
0000000612,Journal of Physical Chemistry C
0000000613,Cancer Biology and Medicine
0000000614,Physical Review B
0000000615,Cancer research
0000000616,Hydrology and Earth System Sciences
0000000617,Journal of Clinical Investigation
0000000618,Optics Letters
0000000619,IEEE Photonics Technology Letters
0000000620,Materials Chemistry and Physics
0000000621,Chinese General Practice
0000000622,Journal of the Neurological Sciences
0000000623,International Immunopharmacology
0000000624,IEEE Sensors Journal
0000000625,Earth Surface Dynamics
0000000626,Xitong Fangzhen Xuebao / Journal of System Simulation
0000000627,International Journal of Disaster Risk Reduction
0000000628,Journal of Climate
0000000629,Industrial Lubrication and Tribology
0000000630,IEEE Internet of Things Journal
0000000631,Journal of Intelligent and Fuzzy Systems
0000000632,BMJ Open
0000000633,Biomacromolecules
0000000634,Macromolecules
0000000635,Applied Optics
0000000636,Biomedical Optics Express
0000000637,Advanced Optical Materials
0000000638,Advanced Materials Interfaces
0000000639,Nature communications
0000000640,ACS Applied Materials and Interfaces
0000000641,Atmospheric Chemistry and Physics
0000000642,Journal of Chemical Physics
0000000643,Journal of Chemical Information and Modeling
0000000644,ACM International Conference Proceeding Series
0000000645,Nankai Business Review International
0000000646,Inorganic Chemistry
0000000647,Physical review letters
0000000648,Langmuir
0000000649,Journal of Business and Industrial Marketing
0000000650,Journal of global health
0000000651,ACS Nano
0000000652,China as Number One?: The Emerging Values of a Rising Power
0000000653,American Political Science Review
0000000654,International Journal of Productivity and Performance Management
0000000655,Journal of the American Heart Association
0000000656,Plasma Sources Science and Technology
0000000657,Zhonghua yi xue za zhi
0000000658,Chinese Management Studies
0000000659,Organic Letters
0000000660,International Journal of Climate Change Strategies and Management
0000000661,ACS ES and T Engineering
0000000662,Sustainability (Switzerland)
0000000663,Chinese Journal of Tissue Engineering Research
0000000664,Journal of Organic Chemistry
0000000665,Analytical Chemistry
0000000666,Physics of Fluids
0000000667,Journal of the Optical Society of America B: Optical Physics
0000000668,Journal of Electrochemical Energy Conversion and Storage
0000000669,Global health research and policy
0000000670,Industrial and Engineering Chemistry Research
0000000671,Nanoscale
0000000672,ACS Catalysis
0000000673,Journal of Systems Science and Complexity
0000000674,Physical Chemistry Chemical Physics
0000000675,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy
0000000676,Qiche Gongcheng/Automotive Engineering
0000000677,TQM Journal
0000000678,Matter
0000000679,Tropical Geography
0000000680,Journal of Cell Biology
0000000681,Vaccine
0000000682,Chinese Medical Journal
0000000683,JAMA Network Open
0000000684,Journal of Financial Management of Property and Construction
0000000685,Cancer immunology research
0000000686,ChemistrySelect
0000000687,The Lancet
0000000688,Journal of Instrumentation
0000000689,AIP Conference Proceedings
0000000690,Journal of Physical Chemistry Letters
0000000691,Atmosphere
0000000692,World Electric Vehicle Journal
0000000693,Beijing Gongye Daxue Xuebao/Journal of Beijing University of Technology
0000000694,Composites Communications
0000000695,Physical Review D
0000000696,Physical Review Fluids
0000000697,Cerebral Cortex
0000000698,Energies
0000000699,Buildings
0000000700,Journal of Marine Science and Engineering
0000000701,Journal of Neural Engineering
0000000702,Entropy
0000000703,Viruses
0000000704,Infrastructures
0000000705,Emerging Science Journal
0000000706,Remote Sensing
0000000707,Nanomaterials
0000000708,Vaccines
0000000709,Hedongli Gongcheng/Nuclear Power Engineering
0000000710,Future Internet
0000000711,Forests
0000000712,Experimental Astronomy
0000000713,Sensors
0000000714,Land
0000000715,Jisuan Lixue Xuebao/Chinese Journal of Computational Mechanics 
0000000716,Water (Switzerland)
0000000717,Journal of High Energy Physics
0000000718,Micromachines
0000000719,Yuanzineng Kexue Jishu/Atomic Energy Science and Technology
0000000720,Environmental science and pollution research international
0000000721,Systems
0000000722,Biomimetics
0000000723,Journal of Geophysical Research: Earth Surface
0000000724,PLoS ONE
0000000725,Kung Cheng Je Wu Li Hsueh Pao/Journal of Engineering Thermophysics
0000000726,Polymers
0000000727,Cell Insight
0000000728,Materials
0000000729,Computer Journal
0000000730,Processes
0000000731,Aerospace
0000000732,Journal of Vibroengineering
0000000733,Global Change Biology
0000000734,Health Care Science
0000000735,Qiangjiguang Yu Lizishu/High Power Laser and Particle Beams
0000000736,Molecular & cellular proteomics : MCP
0000000737,AIP Advances
0000000738,Science China Materials
0000000739,Journal of Low Temperature Physics
0000000740,Journal of King Saud University - Computer and Information Sciences
0000000741,Statistical Analysis and Data Mining
0000000742,Physical Review Applied
0000000743,Gongcheng Lixue/Engineering Mechanics
0000000744,Physical Review C
0000000745,Astronomy and Astrophysics
0000000746,Lixue Xuebao/Chinese Journal of Theoretical and Applied Mechanics
0000000747,APL Photonics
0000000748,Chinese Physics B
0000000749,Dianwang Jishu/Power System Technology
0000000750,Dili Yanjiu
0000000751,Advanced Composites and Hybrid Materials
0000000752,Physical Review Materials
0000000753,Journal of the Electrochemical Society
0000000754,SPE Journal
0000000755,European Physical Journal A
0000000756,Yingyong Lixue Xuebao/Chinese Journal of Applied Mechanics
0000000757,Nuclear Science and Techniques
0000000758,IEEE Transactions on Circuits and Systems for Video Technology
0000000759,Chinese Physics C
0000000760,Journal of Hazardous Materials Advances
0000000761,AIAA Journal
0000000762,Journal of Semiconductors
0000000763,CCS Chemistry
0000000764,Clinical Transplantation
0000000765,Transactions of the American Mathematical Society
0000000766,Chinese Journal of Catalysis
0000000767,Chinese Journal of Eco-Agriculture
0000000768,Harbin Gongcheng Daxue Xuebao/Journal of Harbin Engineering University
0000000769,Partial Differential Equations and Applications
0000000770,Transportation Research Part F: Traffic Psychology and Behaviour
0000000771,Astrophysical Journal
0000000772,"Journal of Guidance, Control, and Dynamics"
0000000773,MedComm
0000000774,Review of Scientific Instruments
0000000775,Journal of Medical Virology
0000000776,"Journal of the Optical Society of America A: Optics and Image Science, and Vision"
0000000777,Ecological Indicators
0000000778,PLoS Pathogens
0000000779,Journal of Catalysis
0000000780,Electronics (Switzerland)
0000000781,Journal of Geophysical Research: Oceans
0000000782,PNAS Nexus
0000000783,Yingyong Jichu yu Gongcheng Kexue Xuebao/Journal of Basic Science and Engineering
0000000784,Kuei Suan Jen Hsueh Pao/Journal of the Chinese Ceramic Society
0000000785,Hydrological Processes
0000000786,International Journal of Rock Mechanics and Mining Sciences
0000000787,Space Weather
0000000788,Journal of the Brazilian Society of Mechanical Sciences and Engineering
0000000789,Antimicrobial Agents and Chemotherapy
0000000790,Mathematics
0000000791,Earthquake Science
0000000792,Cancer Research
0000000793,Water Resources Research
0000000794,CAAI Transactions on Intelligence Technology
0000000795,CNS Neuroscience and Therapeutics
0000000796,Physics of Plasmas
0000000797,Materials and Design
